date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,year,month,month_name,day,season,aqi_category
2024-07-30,21.745833333333334,14.316666666666668,316.5,3.758333333333333,1.0458333333333334,44.333333333333336,0.4291666666666667,0.9166666666666666,1.13125,58.04166666666666,31.45833333333333,2024,7,July,Tuesday,Rainy / Wet,Moderate
2024-07-31,24.05,15.408333333333331,273.6666666666667,3.533333333333333,1.075,45.125,0.3766666666666666,0.8333333333333334,1.375,56.0,29.58333333333333,2024,7,July,Wednesday,Rainy / Wet,Moderate
2024-08-01,20.666666666666668,13.275,233.66666666666663,3.2375000000000003,0.9333333333333332,44.625,0.2929166666666666,0.625,1.3395833333333331,55.0,28.75,2024,8,August,Thursday,Rainy / Wet,Moderate
2024-08-02,26.004166666666663,16.349999999999998,257.3333333333333,3.65,1.0541666666666667,43.54166666666666,0.3420833333333333,0.3333333333333333,1.5770833333333334,56.41666666666666,30.041666666666668,2024,8,August,Friday,Rainy / Wet,Moderate
2024-08-03,29.620833333333334,19.304166666666667,298.0416666666667,5.241666666666666,1.4958333333333331,41.125,0.44875,0.75,1.7354166666666666,65.33333333333333,38.5,2024,8,August,Saturday,Rainy / Wet,Moderate
2024-08-04,23.354166666666668,14.983333333333334,240.75,3.6458333333333335,1.1,40.875,0.5670833333333333,0.0833333333333333,1.7208333333333334,57.0,30.625,2024,8,August,Sunday,Rainy / Wet,Moderate
2024-08-05,24.05,15.679166666666667,260.0416666666667,4.020833333333333,1.1375,40.75,0.5599999999999999,0.2083333333333333,1.5708333333333335,58.0,31.625,2024,8,August,Monday,Rainy / Wet,Moderate
2024-08-06,19.65833333333333,12.854166666666666,224.5,3.529166666666667,0.9708333333333332,36.04166666666666,0.5375,0.25,1.1104166666666666,54.25,28.0,2024,8,August,Tuesday,Rainy / Wet,Moderate
2024-08-07,19.466666666666665,12.566666666666668,198.875,3.0416666666666665,0.9083333333333332,44.04166666666666,0.4616666666666666,0.2083333333333333,1.7708333333333333,51.708333333333336,25.666666666666668,2024,8,August,Wednesday,Rainy / Wet,Moderate
2024-08-08,23.2625,15.208333333333334,229.29166666666663,3.7375,1.1666666666666667,42.708333333333336,0.5325000000000001,0.5,1.5375,54.458333333333336,28.20833333333333,2024,8,August,Thursday,Rainy / Wet,Moderate
2024-08-09,20.78333333333333,13.541666666666666,223.91666666666663,3.625,1.1333333333333333,47.54166666666666,0.4733333333333333,0.0,1.7770833333333331,55.66666666666666,29.33333333333333,2024,8,August,Friday,Rainy / Wet,Moderate
2024-08-10,18.558333333333334,12.258333333333333,228.04166666666663,3.420833333333333,1.0875,46.833333333333336,0.4579166666666667,0.0,1.925,51.333333333333336,26.0,2024,8,August,Saturday,Rainy / Wet,Moderate
2024-08-11,21.425,14.154166666666669,233.95833333333331,3.654166666666667,1.0916666666666666,42.5,0.3416666666666666,0.0,1.3104166666666666,52.04166666666666,26.0,2024,8,August,Sunday,Rainy / Wet,Moderate
2024-08-12,22.741666666666664,15.070833333333333,241.45833333333331,4.0125,1.1708333333333334,40.625,0.44125,0.0,1.3145833333333334,55.79166666666666,29.20833333333333,2024,8,August,Monday,Rainy / Wet,Moderate
2024-08-13,22.58333333333333,14.733333333333334,247.33333333333331,4.083333333333333,1.1125,37.5,0.51375,0.0,1.0375,57.0,30.5,2024,8,August,Tuesday,Rainy / Wet,Moderate
2024-08-14,24.454166666666666,16.1125,320.5416666666667,5.0375000000000005,1.4333333333333331,39.708333333333336,0.62375,0.0,1.30625,58.16666666666666,31.375,2024,8,August,Wednesday,Rainy / Wet,Moderate
2024-08-15,26.7875,18.116666666666667,378.5416666666667,5.675,1.5375,38.375,0.6737500000000001,0.0,1.31875,58.66666666666666,32.208333333333336,2024,8,August,Thursday,Rainy / Wet,Moderate
2024-08-16,21.9875,14.641666666666666,317.9583333333333,4.666666666666667,1.2625,38.25,0.6604166666666667,0.0,0.7999999999999999,61.125,34.333333333333336,2024,8,August,Friday,Rainy / Wet,Moderate
2024-08-17,20.4125,13.370833333333332,290.75,4.095833333333333,1.1083333333333334,39.41666666666666,0.6083333333333333,0.0,0.8125,53.208333333333336,27.041666666666668,2024,8,August,Saturday,Rainy / Wet,Moderate
2024-08-18,31.02083333333333,21.070833333333333,436.5,6.9375,1.8583333333333332,34.833333333333336,0.7050000000000001,0.0,1.09375,60.458333333333336,34.083333333333336,2024,8,August,Sunday,Rainy / Wet,Moderate
2024-08-19,29.2625,20.34583333333333,458.125,6.275,1.5708333333333335,28.791666666666668,0.3008333333333333,0.0,0.7937500000000001,71.79166666666667,49.04166666666666,2024,8,August,Monday,Rainy / Wet,Moderate
2024-08-20,21.55,14.254166666666668,355.625,4.595833333333333,1.1541666666666666,33.708333333333336,0.3129166666666667,0.0,0.94375,58.875,32.375,2024,8,August,Tuesday,Rainy / Wet,Moderate
2024-08-21,26.53333333333333,17.575,401.9166666666667,5.625,1.6083333333333334,36.125,0.5845833333333333,0.0,1.0,59.708333333333336,33.083333333333336,2024,8,August,Wednesday,Rainy / Wet,Moderate
2024-08-22,23.025,15.5,338.8333333333333,4.0625,1.1916666666666669,37.5,0.7829166666666666,0.0,1.3,58.833333333333336,32.333333333333336,2024,8,August,Thursday,Rainy / Wet,Moderate
2024-08-23,21.48333333333333,14.0125,307.4583333333333,4.1125,1.0833333333333333,32.208333333333336,0.6695833333333333,0.0,0.7458333333333332,52.625,26.666666666666668,2024,8,August,Friday,Rainy / Wet,Moderate
2024-08-24,30.391666666666666,19.90833333333333,372.125,5.645833333333333,1.4833333333333334,33.916666666666664,0.7829166666666666,0.0,1.125,60.333333333333336,33.833333333333336,2024,8,August,Saturday,Rainy / Wet,Moderate
2024-08-25,27.204166666666666,18.291666666666668,364.75,5.9,1.5625,31.25,0.5529166666666666,0.625,0.6833333333333332,68.25,42.208333333333336,2024,8,August,Sunday,Rainy / Wet,Moderate
2024-08-26,21.7375,14.520833333333334,353.5416666666667,5.2125,1.3125,32.166666666666664,0.1895833333333333,1.9583333333333333,0.8166666666666668,58.375,31.916666666666668,2024,8,August,Monday,Rainy / Wet,Moderate
2024-08-27,21.15,14.0375,319.5,4.166666666666667,1.1166666666666667,35.458333333333336,0.4254166666666667,0.375,1.3479166666666669,55.04166666666666,28.75,2024,8,August,Tuesday,Rainy / Wet,Moderate
2024-08-28,26.425,17.566666666666666,379.4166666666667,5.133333333333334,1.4166666666666667,40.458333333333336,0.4895833333333333,0.0,1.51875,59.66666666666666,33.208333333333336,2024,8,August,Wednesday,Rainy / Wet,Moderate
2024-08-29,29.495833333333334,19.704166666666666,359.7916666666667,4.525,1.2875,37.91666666666666,0.7204166666666666,1.0833333333333333,1.01875,61.583333333333336,34.875,2024,8,August,Thursday,Rainy / Wet,Moderate
2024-08-30,24.025,15.904166666666669,346.4583333333333,4.283333333333333,1.1666666666666667,35.875,0.6154166666666666,0.7916666666666666,0.8875000000000001,63.16666666666666,36.41666666666666,2024,8,August,Friday,Rainy / Wet,Moderate
2024-08-31,25.95833333333333,16.75,318.375,4.229166666666667,1.1,38.333333333333336,0.46625,0.0,0.9583333333333334,59.125,32.416666666666664,2024,8,August,Saturday,Rainy / Wet,Moderate
2024-09-01,30.6375,20.3875,402.875,5.879166666666666,1.5666666666666669,42.458333333333336,0.5437500000000001,0.0,1.7895833333333335,66.0,39.66666666666666,2024,9,September,Sunday,Rainy / Wet,Moderate
2024-09-02,31.23333333333333,21.1875,400.0833333333333,5.691666666666666,1.4958333333333331,37.458333333333336,0.7066666666666667,0.0,0.8666666666666667,65.20833333333333,38.625,2024,9,September,Monday,Rainy / Wet,Moderate
2024-09-03,29.22083333333333,19.954166666666666,411.75,5.591666666666666,1.4833333333333334,41.16666666666666,0.6345833333333334,0.0,1.2041666666666666,69.625,44.79166666666666,2024,9,September,Tuesday,Rainy / Wet,Moderate
2024-09-04,26.03333333333333,17.625,393.0833333333333,5.233333333333333,1.35,36.625,0.4654166666666666,0.0,1.3979166666666665,65.66666666666667,38.79166666666666,2024,9,September,Wednesday,Rainy / Wet,Moderate
2024-09-05,23.870833333333334,16.349999999999998,396.6666666666667,5.795833333333333,1.4375,34.583333333333336,0.3666666666666667,0.0,1.0541666666666667,57.458333333333336,31.125,2024,9,September,Thursday,Rainy / Wet,Moderate
2024-09-06,33.354166666666664,22.95,486.6666666666667,7.625,2.029166666666667,29.25,0.3595833333333333,0.0,1.3083333333333331,66.16666666666667,40.29166666666666,2024,9,September,Friday,Rainy / Wet,Moderate
2024-09-07,38.775,26.758333333333336,602.0833333333334,9.65,2.6375,32.833333333333336,0.2933333333333333,0.0,1.0479166666666668,77.5,59.0,2024,9,September,Saturday,Rainy / Wet,Moderate
2024-09-08,39.32083333333333,27.1,603.125,8.991666666666667,1.7875,39.833333333333336,0.3766666666666666,0.0,1.49375,91.875,65.125,2024,9,September,Sunday,Rainy / Wet,Moderate
2024-09-09,24.60833333333333,17.0,433.625,5.695833333333333,1.4583333333333333,39.29166666666666,0.3558333333333333,0.0,1.3979166666666665,63.66666666666666,37.958333333333336,2024,9,September,Monday,Rainy / Wet,Moderate
2024-09-10,20.15833333333333,14.020833333333334,393.2916666666667,5.070833333333334,1.2916666666666667,31.166666666666668,0.3216666666666666,0.0,1.0979166666666669,57.04166666666666,30.75,2024,9,September,Tuesday,Rainy / Wet,Moderate
2024-09-11,23.025,15.791666666666666,404.2916666666667,6.295833333333333,1.4958333333333331,30.58333333333333,0.1933333333333333,0.0,1.0854166666666667,54.75,28.58333333333333,2024,9,September,Wednesday,Rainy / Wet,Moderate
2024-09-12,25.02916666666667,17.150000000000002,415.5,6.4,1.65,34.708333333333336,0.2470833333333333,0.0,1.2041666666666666,62.333333333333336,35.666666666666664,2024,9,September,Thursday,Rainy / Wet,Moderate
2024-09-13,31.629166666666663,22.058333333333334,493.6666666666667,7.1875,1.8291666666666664,29.70833333333333,0.2779166666666666,0.0,1.0875,63.958333333333336,37.458333333333336,2024,9,September,Friday,Rainy / Wet,Moderate
2024-09-14,23.05,15.925,384.5833333333333,5.929166666666667,1.4083333333333332,29.75,0.265,0.0,0.8895833333333334,65.66666666666667,39.875,2024,9,September,Saturday,Rainy / Wet,Moderate
2024-09-15,25.5375,17.804166666666667,411.8333333333333,6.579166666666667,1.7375,34.958333333333336,0.2345833333333333,0.0,1.05,61.458333333333336,34.666666666666664,2024,9,September,Sunday,Rainy / Wet,Moderate
2024-09-16,25.1375,17.391666666666666,379.7916666666667,5.5375000000000005,1.4125,36.125,0.2641666666666666,0.3333333333333333,1.4708333333333332,62.458333333333336,35.791666666666664,2024,9,September,Monday,Rainy / Wet,Moderate
2024-09-17,26.75,18.058333333333334,377.125,5.9750000000000005,1.4666666666666668,29.875,0.335,1.125,0.925,60.125,33.458333333333336,2024,9,September,Tuesday,Rainy / Wet,Moderate
2024-09-18,35.525,24.320833333333336,496.0,8.441666666666666,2.254166666666667,31.5,0.2479166666666666,1.0833333333333333,0.9020833333333332,71.125,48.25,2024,9,September,Wednesday,Rainy / Wet,Moderate
2024-09-19,30.71666666666667,20.9875,438.6666666666667,7.029166666666666,1.8,36.66666666666666,0.2545833333333333,1.3333333333333333,1.4895833333333333,71.625,48.5,2024,9,September,Thursday,Rainy / Wet,Moderate
2024-09-20,36.525,25.27916666666667,531.375,8.708333333333334,2.183333333333333,30.5,0.2404166666666667,0.5416666666666666,1.3583333333333334,73.33333333333333,51.66666666666666,2024,9,September,Friday,Rainy / Wet,Moderate
2024-09-21,33.016666666666666,22.829166666666666,488.0416666666667,7.170833333333333,1.8208333333333333,37.16666666666666,0.3041666666666666,0.875,1.1375,77.66666666666667,59.25,2024,9,September,Saturday,Rainy / Wet,Moderate
2024-09-22,24.979166666666668,16.954166666666666,380.5416666666667,6.4125000000000005,1.5916666666666668,38.91666666666666,0.1795833333333333,0.3333333333333333,1.20625,65.625,39.79166666666666,2024,9,September,Sunday,Rainy / Wet,Moderate
2024-09-23,30.29583333333333,20.454166666666666,416.125,7.220833333333334,1.825,32.083333333333336,0.1983333333333333,0.0,0.84375,64.79166666666667,37.875,2024,9,September,Monday,Rainy / Wet,Moderate
2024-09-24,36.925,25.2,522.6666666666666,8.775,2.0125,27.20833333333333,0.235,0.0,1.0625,74.875,54.375,2024,9,September,Tuesday,Rainy / Wet,Moderate
2024-09-25,37.60416666666666,25.883333333333336,549.375,9.183333333333334,2.270833333333333,33.416666666666664,0.23,0.0,0.9,77.54166666666667,59.16666666666666,2024,9,September,Wednesday,Rainy / Wet,Moderate
2024-09-26,29.575,20.55,442.7916666666667,6.0875,1.5166666666666666,34.041666666666664,0.2729166666666666,0.0,1.175,74.5,53.91666666666666,2024,9,September,Thursday,Rainy / Wet,Moderate
2024-09-27,28.47083333333333,19.416666666666668,400.4583333333333,6.658333333333334,1.575,26.75,0.28625,0.0,0.8541666666666666,63.79166666666666,37.125,2024,9,September,Friday,Rainy / Wet,Moderate
2024-09-28,37.79583333333333,25.89583333333333,503.25,7.666666666666667,2.1125000000000003,35.625,0.27125,0.0,1.1375,71.5,48.41666666666666,2024,9,September,Saturday,Rainy / Wet,Moderate
2024-09-29,37.22916666666666,25.979166666666668,537.625,7.104166666666667,1.9375,34.875,0.295,0.0,1.4270833333333333,84.125,62.5,2024,9,September,Sunday,Rainy / Wet,Moderate
2024-09-30,30.45833333333333,20.879166666666663,424.875,6.525,1.7375,38.125,0.31375,0.0,1.3270833333333332,74.41666666666667,53.66666666666666,2024,9,September,Monday,Rainy / Wet,Moderate
2024-10-01,31.14583333333333,20.92083333333333,405.0833333333333,6.5625,1.6416666666666666,29.20833333333333,0.3433333333333333,0.0416666666666666,1.3916666666666666,64.29166666666667,37.75,2024,10,October,Tuesday,Rainy / Wet,Moderate
2024-10-02,31.90833333333333,20.8375,431.75,6.125,1.575,35.708333333333336,0.4016666666666666,5.25,1.0791666666666666,72.875,51.208333333333336,2024,10,October,Wednesday,Rainy / Wet,Moderate
2024-10-03,26.5375,17.558333333333334,377.5,5.5,1.3541666666666667,30.25,0.29125,2.6666666666666665,0.7312500000000001,63.875,37.0,2024,10,October,Thursday,Rainy / Wet,Moderate
2024-10-04,21.10833333333333,14.116666666666667,323.2083333333333,5.154166666666667,1.1916666666666669,32.25,0.1420833333333333,0.75,0.6520833333333333,60.208333333333336,33.625,2024,10,October,Friday,Rainy / Wet,Moderate
2024-10-05,24.120833333333334,16.433333333333334,357.5833333333333,6.208333333333333,1.4666666666666668,32.0,0.1320833333333333,0.0,1.0875,53.29166666666666,27.20833333333333,2024,10,October,Saturday,Rainy / Wet,Moderate
2024-10-06,28.704166666666666,20.02083333333333,457.0833333333333,6.858333333333333,1.6166666666666665,31.125,0.2208333333333333,0.0,0.7895833333333333,61.29166666666666,34.625,2024,10,October,Sunday,Rainy / Wet,Moderate
2024-10-07,37.67083333333333,26.079166666666666,539.625,8.458333333333334,2.004166666666667,35.666666666666664,0.3216666666666666,0.5833333333333334,1.1875,78.08333333333333,56.79166666666666,2024,10,October,Monday,Rainy / Wet,Moderate
2024-10-08,40.579166666666666,28.016666666666666,563.5833333333334,7.9375,2.1750000000000003,42.333333333333336,0.3125,1.75,1.5166666666666666,83.45833333333333,62.083333333333336,2024,10,October,Tuesday,Rainy / Wet,Moderate
2024-10-09,29.08333333333333,20.004166666666663,426.5833333333333,7.4875,1.9416666666666669,35.541666666666664,0.1608333333333333,0.375,0.95,72.375,49.04166666666666,2024,10,October,Wednesday,Rainy / Wet,Moderate
2024-10-10,41.9375,28.825,577.0,8.025,2.1083333333333334,41.375,0.2354166666666667,0.625,2.1437500000000003,86.20833333333333,61.583333333333336,2024,10,October,Thursday,Rainy / Wet,Moderate
2024-10-11,25.804166666666664,17.7,354.5,5.629166666666666,1.4666666666666668,41.25,0.3054166666666666,0.75,1.6541666666666668,64.91666666666667,39.66666666666666,2024,10,October,Friday,Rainy / Wet,Moderate
2024-10-12,31.59583333333333,21.816666666666663,441.7083333333333,7.229166666666667,1.7208333333333332,30.25,0.2870833333333333,0.0,1.0875,64.33333333333333,37.66666666666666,2024,10,October,Saturday,Rainy / Wet,Moderate
2024-10-13,30.133333333333336,20.35,407.0833333333333,7.025,1.6041666666666667,29.416666666666668,0.2370833333333333,0.0,1.3208333333333333,73.25,51.625,2024,10,October,Sunday,Rainy / Wet,Moderate
2024-10-14,36.016666666666666,24.72083333333333,467.8333333333333,7.462499999999999,1.9666666666666663,38.91666666666666,0.25125,0.0,1.05,66.16666666666667,39.583333333333336,2024,10,October,Monday,Rainy / Wet,Moderate
2024-10-15,44.8,31.03333333333333,603.7916666666666,9.279166666666669,2.4250000000000003,40.708333333333336,0.2925,0.7083333333333334,1.6770833333333333,89.20833333333333,64.25,2024,10,October,Tuesday,Rainy / Wet,Moderate
2024-10-16,22.629166666666663,15.629166666666668,398.2916666666667,6.5875,1.6541666666666668,40.208333333333336,0.1933333333333333,0.0416666666666666,1.23125,70.66666666666667,45.75,2024,10,October,Wednesday,Rainy / Wet,Moderate
2024-10-17,42.03333333333333,28.820833333333336,643.9166666666666,10.15,1.9291666666666665,26.70833333333333,0.2070833333333333,0.0,1.0895833333333331,76.04166666666667,53.91666666666666,2024,10,October,Thursday,Rainy / Wet,Moderate
2024-10-18,38.016666666666666,26.304166666666664,524.8333333333334,8.004166666666666,1.9708333333333328,38.208333333333336,0.2641666666666666,0.0,1.61875,81.95833333333333,61.625,2024,10,October,Friday,Rainy / Wet,Moderate
2024-10-19,29.804166666666664,20.666666666666668,451.2083333333333,7.033333333333334,1.7333333333333334,39.708333333333336,0.2870833333333333,0.0,1.81875,76.04166666666667,56.5,2024,10,October,Saturday,Rainy / Wet,Moderate
2024-10-20,33.045833333333334,22.808333333333334,488.4583333333333,8.0625,1.8958333333333333,33.708333333333336,0.2545833333333333,0.25,0.8979166666666667,64.95833333333333,38.375,2024,10,October,Sunday,Rainy / Wet,Moderate
2024-10-21,46.2375,32.045833333333334,626.0,9.891666666666667,2.4625,39.333333333333336,0.2854166666666666,0.6666666666666666,1.2791666666666666,86.95833333333333,63.083333333333336,2024,10,October,Monday,Rainy / Wet,Moderate
2024-10-22,37.0375,25.5,512.5416666666666,8.533333333333333,2.2583333333333333,42.5,0.36,0.375,1.5520833333333333,86.125,63.208333333333336,2024,10,October,Tuesday,Rainy / Wet,Moderate
2024-10-23,29.475,20.14583333333333,416.7083333333333,6.191666666666666,1.5916666666666668,43.583333333333336,0.3875,0.5833333333333334,1.6020833333333335,71.04166666666667,47.458333333333336,2024,10,October,Wednesday,Rainy / Wet,Moderate
2024-10-24,24.3125,16.4875,360.7916666666667,6.029166666666666,1.475,37.0,0.3662499999999999,1.875,0.9645833333333336,62.91666666666666,36.333333333333336,2024,10,October,Thursday,Rainy / Wet,Moderate
2024-10-25,31.758333333333336,22.09166666666667,465.4583333333333,7.1625000000000005,1.7541666666666669,36.75,0.3116666666666667,0.625,1.1458333333333333,66.16666666666667,40.16666666666666,2024,10,October,Friday,Rainy / Wet,Moderate
2024-10-26,28.6125,19.79583333333333,640.2916666666666,5.966666666666666,1.525,42.54166666666666,0.3916666666666666,0.5,1.9333333333333331,70.08333333333333,45.708333333333336,2024,10,October,Saturday,Rainy / Wet,Moderate
2024-10-27,33.1625,22.195833333333336,547.5833333333334,7.170833333333333,1.8,41.25,0.4304166666666666,3.7083333333333335,1.1875,68.33333333333333,42.91666666666666,2024,10,October,Sunday,Rainy / Wet,Moderate
2024-10-28,30.625,21.05,484.0,7.5125,1.6708333333333334,34.416666666666664,0.3841666666666667,2.083333333333333,0.8270833333333334,68.91666666666667,43.79166666666666,2024,10,October,Monday,Rainy / Wet,Moderate
2024-10-29,28.59166666666667,19.979166666666668,473.375,7.191666666666666,1.8166666666666669,38.54166666666666,0.2458333333333333,0.3333333333333333,1.3604166666666666,68.875,43.708333333333336,2024,10,October,Tuesday,Rainy / Wet,Moderate
2024-10-30,41.575,28.666666666666668,459.9583333333333,9.741666666666667,1.7125,38.54166666666666,0.3904166666666666,1.75,1.7020833333333334,81.625,58.79166666666666,2024,10,October,Wednesday,Rainy / Wet,Moderate
2024-10-31,35.27916666666667,23.416666666666668,594.5416666666666,6.654166666666666,1.7291666666666667,48.625,0.5116666666666666,5.75,1.33125,75.75,54.708333333333336,2024,10,October,Thursday,Rainy / Wet,Moderate
2024-11-01,31.09583333333333,20.558333333333334,475.4583333333333,5.533333333333334,1.4083333333333332,51.708333333333336,0.50875,6.5,1.2520833333333334,69.70833333333333,45.083333333333336,2024,11,November,Friday,Harmattan / Dry,Moderate
2024-11-02,27.65416666666667,18.89166666666667,526.0416666666666,5.925,1.4583333333333333,45.125,0.5175,3.083333333333333,1.1416666666666668,65.75,39.29166666666666,2024,11,November,Saturday,Harmattan / Dry,Moderate
2024-11-03,44.458333333333336,30.34166666666667,668.0416666666666,8.470833333333333,1.8583333333333332,53.458333333333336,0.4804166666666666,4.625,1.6729166666666666,84.04166666666667,59.458333333333336,2024,11,November,Sunday,Harmattan / Dry,Moderate
2024-11-04,31.7125,21.454166666666666,449.75,4.779166666666667,1.4,62.5,0.44125,5.583333333333333,1.9166666666666667,74.125,51.833333333333336,2024,11,November,Monday,Harmattan / Dry,Moderate
2024-11-05,27.85,18.45,481.5416666666667,4.529166666666667,1.3041666666666667,58.41666666666666,0.4287499999999999,5.541666666666667,1.7854166666666669,65.04166666666667,39.958333333333336,2024,11,November,Tuesday,Harmattan / Dry,Moderate
2024-11-06,32.270833333333336,21.175,419.2083333333333,5.320833333333334,1.35,53.625,0.42875,7.208333333333333,1.4541666666666666,66.66666666666667,40.083333333333336,2024,11,November,Wednesday,Harmattan / Dry,Moderate
2024-11-07,43.958333333333336,30.5,519.75,8.204166666666667,2.1875,56.125,0.4958333333333333,5.625,1.1145833333333333,70.75,46.208333333333336,2024,11,November,Thursday,Harmattan / Dry,Moderate
2024-11-08,48.71666666666667,32.229166666666664,458.125,6.070833333333333,1.8125,65.25,0.5466666666666666,13.875,1.6041666666666667,104.16666666666669,69.54166666666667,2024,11,November,Friday,Harmattan / Dry,Unhealthy for Sensitive Groups
2024-11-09,30.85833333333333,21.14583333333333,420.125,4.783333333333333,1.2416666666666667,53.91666666666666,0.5,6.5,0.8770833333333333,80.70833333333333,58.91666666666666,2024,11,November,Saturday,Harmattan / Dry,Moderate
2024-11-10,29.73333333333333,20.60833333333333,450.8333333333333,6.395833333333333,1.7875,49.958333333333336,0.4108333333333333,3.375,1.275,64.41666666666667,37.625,2024,11,November,Sunday,Harmattan / Dry,Moderate
2024-11-11,46.84166666666667,30.09583333333333,528.375,6.916666666666667,1.6125,54.91666666666666,0.3833333333333333,14.708333333333334,2.033333333333333,83.875,60.375,2024,11,November,Monday,Harmattan / Dry,Moderate
2024-11-12,41.829166666666666,28.0625,488.2083333333333,6.316666666666666,1.8958333333333333,55.958333333333336,0.4270833333333333,16.541666666666668,1.6625,80.29166666666667,60.708333333333336,2024,11,November,Tuesday,Harmattan / Dry,Moderate
2024-11-13,34.06666666666667,25.9625,398.2083333333333,6.383333333333333,1.8875,63.25,0.4854166666666666,12.208333333333334,1.1895833333333334,85.875,63.04166666666666,2024,11,November,Wednesday,Harmattan / Dry,Moderate
2024-11-14,31.041666666666668,25.85,390.4166666666667,7.420833333333333,2.145833333333333,59.583333333333336,0.5337500000000001,7.375,0.8270833333333334,76.125,56.875,2024,11,November,Thursday,Harmattan / Dry,Moderate
2024-11-15,26.275,21.866666666666664,410.7083333333333,6.908333333333334,2.15,60.75,0.4066666666666667,5.25,1.1583333333333334,79.625,60.16666666666666,2024,11,November,Friday,Harmattan / Dry,Moderate
2024-11-16,32.5375,25.4375,410.125,7.141666666666667,2.254166666666667,63.29166666666666,0.3416666666666666,10.833333333333334,1.7729166666666665,72.20833333333333,49.79166666666666,2024,11,November,Saturday,Harmattan / Dry,Moderate
2024-11-17,31.8125,23.2125,382.7083333333333,5.5125,1.9708333333333328,64.25,0.3966666666666666,12.583333333333334,1.725,76.04166666666667,56.41666666666666,2024,11,November,Sunday,Harmattan / Dry,Moderate
2024-11-18,31.46666666666667,24.02083333333333,404.9583333333333,5.875,2.154166666666667,71.54166666666667,0.4304166666666666,10.666666666666666,1.7833333333333332,75.33333333333333,56.375,2024,11,November,Monday,Harmattan / Dry,Moderate
2024-11-19,32.612500000000004,25.2875,398.8333333333333,6.7,2.066666666666667,63.16666666666666,0.5425,10.083333333333334,1.3541666666666667,74.33333333333333,53.583333333333336,2024,11,November,Tuesday,Harmattan / Dry,Moderate
2024-11-20,40.825,30.133333333333336,384.7083333333333,6.191666666666666,2.3041666666666667,73.625,0.6025,16.333333333333332,1.4625,86.375,63.25,2024,11,November,Wednesday,Harmattan / Dry,Moderate
2024-11-21,35.270833333333336,24.84166666666667,396.375,4.704166666666667,1.8583333333333332,75.79166666666667,0.4845833333333333,16.666666666666668,1.7541666666666669,83.16666666666667,62.0,2024,11,November,Thursday,Harmattan / Dry,Moderate
2024-11-22,37.5625,28.541666666666668,384.0833333333333,6.754166666666666,2.225,66.33333333333333,0.5145833333333333,13.958333333333334,1.49375,78.20833333333333,59.5,2024,11,November,Friday,Harmattan / Dry,Moderate
2024-11-23,35.041666666666664,27.366666666666664,397.5,6.929166666666667,2.2375000000000003,64.95833333333333,0.4845833333333333,11.666666666666666,1.6666666666666667,88.0,63.75,2024,11,November,Saturday,Harmattan / Dry,Moderate
2024-11-24,35.125,25.72083333333333,453.75,6.154166666666666,2.2958333333333334,65.04166666666667,0.4079166666666666,14.166666666666666,1.7666666666666666,79.04166666666667,60.54166666666666,2024,11,November,Sunday,Harmattan / Dry,Moderate
2024-11-25,35.53333333333333,23.929166666666664,340.875,5.283333333333333,2.075,69.33333333333333,0.4745833333333333,18.95833333333333,1.6770833333333333,78.20833333333333,60.083333333333336,2024,11,November,Monday,Harmattan / Dry,Moderate
2024-11-26,25.7125,18.554166666666667,397.75,4.704166666666667,1.7625,68.08333333333333,0.4908333333333333,11.125,1.3375,68.875,45.583333333333336,2024,11,November,Tuesday,Harmattan / Dry,Moderate
2024-11-27,39.72916666666666,25.929166666666664,350.7916666666667,5.766666666666667,2.066666666666667,74.41666666666667,0.44375,24.08333333333333,1.7520833333333332,68.91666666666667,46.083333333333336,2024,11,November,Wednesday,Harmattan / Dry,Moderate
2024-11-28,49.458333333333336,31.041666666666668,442.25,6.729166666666667,2.308333333333333,75.79166666666667,0.4395833333333334,31.75,1.8104166666666668,88.08333333333333,63.958333333333336,2024,11,November,Thursday,Harmattan / Dry,Moderate
2024-11-29,58.66666666666666,35.30416666666667,420.0,6.5875,2.3833333333333333,79.79166666666667,0.4895833333333333,40.333333333333336,1.8375,94.33333333333331,66.20833333333333,2024,11,November,Friday,Harmattan / Dry,Moderate
2024-11-30,63.4625,39.16666666666666,414.6666666666667,6.583333333333333,2.5083333333333333,89.125,0.56125,43.208333333333336,1.8354166666666665,100.16666666666669,68.33333333333333,2024,11,November,Saturday,Harmattan / Dry,Unhealthy for Sensitive Groups
2024-12-01,57.2875,37.583333333333336,414.7083333333333,6.316666666666666,2.620833333333333,86.20833333333333,0.6604166666666667,33.625,1.6666666666666667,113.16666666666669,72.70833333333333,2024,12,December,Sunday,Harmattan / Dry,Unhealthy for Sensitive Groups
2024-12-02,51.0,34.4375,408.2083333333333,5.558333333333334,2.191666666666667,86.04166666666667,0.595,28.166666666666668,1.7,101.5,68.95833333333333,2024,12,December,Monday,Harmattan / Dry,Unhealthy for Sensitive Groups
2024-12-03,46.72916666666666,33.104166666666664,428.3333333333333,5.904166666666666,1.9208333333333332,80.70833333333333,0.6595833333333333,21.166666666666668,1.13125,93.20833333333331,65.91666666666667,2024,12,December,Tuesday,Harmattan / Dry,Moderate
